ticker,Cotacao,P/L,P/VP,PSR,DY,P/Ativo,P/Cap.Giro,P/EBIT,P/ACL,EV/EBIT,EV/EBITDA,Mrg.Ebit,Mrg.Liq.,Liq.Corr.,ROIC,ROE,Liq.2meses,Pat.Liq,Div.Brut/Pat.,Cresc.5anos
SEQL3,2.79,-0.07,0.21,0.091,0.00%,0.033,-0.11,-0.10,-0.05,-0.93,-1.20,-93.55%,-124.26%,0.37,-42.86%,-282.82%,-0.07,306696000.00,1.84,-23.67%
VPTA4,10.50,-0.07,-0.01,0.260,0.00%,0.054,-0.02,-0.13,-0.01,-6.89,-6.89,-193.57%,-396.38%,0.23,-45.00%,10.11%,-0.07,-867658000.00,-0.34,-58.91%
TENE7,9.80,-0.07,-0.01,56.467,0.00%,0.116,-2.94,-1.75,-0.01,-1.75,-6.78,-3219.05%,-86371.40%,0.00,-6.80%,13.37%,-0.07,-135650000.00,0.00,31.25%
GSHP3,6.51,-0.06,-0.01,0.073,0.00%,0.009,0.24,0.24,-0.01,38.65,37.10,30.56%,-128.92%,1.27,4.06%,20.79%,-0.06,-1061160000.00,-1.98,15.87%
MEND5,6.50,-0.06,0.00,40.884,0.00%,0.071,-0.02,-0.07,0.00,-13.54,-13.54,-60137.70%,-72830.50%,0.00,-104.94%,7.12%,-0.06,-16766600000.00,-0.79,8.88%
VPSC4,9.99,-0.05,4.30,0.029,0.00%,0.033,-0.06,-0.13,-0.06,-0.20,-0.20,-22.82%,-55.90%,0.43,-28.56%,-8246.83%,-0.05,1232000.00,6.15,-10.02%
VAGV3,1.14,-0.05,-0.01,0.014,0.00%,0.037,-0.08,-0.27,-0.01,-8.90,-8.90,-5.08%,-29.29%,0.52,-15.14%,20.73%,-0.05,-8194580000.00,-0.31,1.06%
PMAM3,1.00,-0.05,-0.01,0.172,0.00%,0.041,-0.02,-0.21,-0.01,-13.88,-18.92,-82.98%,-382.78%,0.08,-28.46%,28.12%,-0.05,-5493290000.00,-0.84,-45.98%
DHBI4,1.01,-0.04,-0.01,0.046,0.00%,0.018,-0.01,-0.20,-0.01,-21.09,-51.10,-23.58%,-154.81%,0.12,-10.50%,21.03%,-0.04,-456340000.00,-0.99,-23.62%
VAGV4,1.02,-0.04,-0.01,0.012,0.00%,0.033,-0.07,-0.24,-0.01,-8.87,-8.87,-5.08%,-29.29%,0.52,-15.14%,20.73%,-0.04,-8194580000.00,-0.31,1.06%
CTNM4,0.86,-0.04,-0.17,0.032,0.00%,0.009,-0.03,-0.06,-0.01,-2.88,-3.79,-52.50%,-145.15%,0.46,-17.60%,414.68%,-0.04,-159246000.00,-8.52,-7.27%
GAFP3,0.12,-0.04,-0.01,0.372,0.00%,0.015,-0.09,-0.48,-0.01,-46.92,-46.92,-77.57%,-981.28%,0.51,-3.21%,38.79%,-0.04,-80712500.00,-1.43,-58.09%
ARTE3,7.70,-0.04,-0.04,0.000,0.00%,0.103,0.00,-0.52,0.00,-15.85,-15.85,0.00%,0.00%,0.00,0.00%,102.90%,-0.04,-33570000.00,0.00,-64.35%
IFCM3,0.08,-0.03,-0.63,0.064,0.00%,0.044,-0.32,-0.28,-0.07,-3.38,-11.32,-22.86%,-182.47%,0.75,-21.39%,1809.59%,-0.03,-101104000.00,-7.93,12.31%
TROR3,2.63,-0.03,-0.01,0.598,0.00%,0.532,-0.01,-6.57,-0.01,-728.92,-728.92,-9.11%,-1745.52%,0.01,-9.77%,21.14%,-0.03,-1959650000.00,-0.80,6.34%
VPSC3,6.03,-0.03,2.59,0.017,0.00%,0.020,-0.03,-0.08,-0.04,-0.15,-0.15,-22.82%,-55.90%,0.43,-28.56%,-8246.83%,-0.03,1232000.00,6.15,-10.02%
VPTA3,5.00,-0.03,0.00,0.124,0.00%,0.026,-0.01,-0.06,0.00,-6.82,-6.82,-193.57%,-396.38%,0.23,-45.00%,10.11%,-0.03,-867658000.00,-0.34,-58.91%
ARTE4,6.81,-0.03,-0.03,0.000,0.00%,0.091,0.00,-0.46,0.00,-15.79,-15.79,0.00%,0.00%,0.00,0.00%,102.90%,-0.03,-33570000.00,0.00,-64.35%
TROR4,1.56,-0.02,0.00,0.355,0.00%,0.316,0.00,-3.90,0.00,-726.24,-726.24,-9.11%,-1745.52%,0.01,-9.77%,21.14%,-0.02,-1959650000.00,-0.80,6.34%
SGPS3,1.64,-0.02,-0.03,0.023,0.00%,0.007,-0.02,-0.04,-0.01,-2.31,-2.94,-60.78%,-114.89%,0.38,-24.06%,178.05%,-0.02,-469245000.00,-2.35,0.19%
RCTB33,57.00,-0.02,0.00,0.013,0.00%,0.001,0.00,-0.01,0.00,3.68,16.64,-87.40%,-65.67%,4.92,-14.17%,-21.05%,-0.02,1224970000.00,0.06,13.09%
RPMG4,0.26,-0.02,0.00,0.003,0.00%,0.002,-0.01,-0.01,0.00,-0.01,-0.01,-21.85%,-18.86%,0.84,-16.28%,17.71%,-0.02,-6147100000.00,0.00,43.35%
GAFP4,0.05,-0.02,-0.01,0.155,0.00%,0.006,-0.04,-0.20,0.00,-46.65,-46.65,-77.57%,-981.28%,0.51,-3.21%,38.79%,-0.02,-80712500.00,-1.43,-58.09%
MILK33,0.30,-0.02,-0.02,0.077,0.00%,0.029,-0.08,-0.04,-0.02,-0.11,-0.12,-176.80%,-508.08%,0.50,-70.91%,165.12%,-0.02,-516285000.00,-0.04,-42.04%
RCTB31,41.00,-0.01,0.00,0.009,0.00%,0.001,0.00,-0.01,0.00,3.69,16.66,-87.40%,-65.67%,4.92,-14.17%,-21.05%,-0.01,1224970000.00,0.06,13.09%
RCTB41,33.51,-0.01,0.00,0.007,0.00%,0.001,0.00,-0.01,0.00,3.69,16.67,-87.40%,-65.67%,4.92,-14.17%,-21.05%,-0.01,1224970000.00,0.06,13.09%
OSXB3,3.65,-0.01,0.00,0.182,0.00%,0.005,-0.01,-0.18,0.00,-102.67,-119.50,-101.25%,-1959.30%,0.01,-2.70%,16.74%,-0.01,-7463020000.00,-0.88,53.44%
RCTB42,20.00,-0.01,0.00,0.004,0.00%,0.000,0.00,-0.01,0.00,3.69,16.69,-87.40%,-65.67%,4.92,-14.17%,-21.05%,-0.01,1224970000.00,0.06,13.09%
MLPA12,40.00,0.01,0.00,0.001,0.00%,0.002,0.00,0.01,0.00,-2.06,-2.06,6.66%,8.92%,0.00,0.00%,45.13%,0.01,44578000.00,0.00,-7.51%
MLPA4,45.00,0.01,0.00,0.001,0.00%,0.003,0.00,0.01,0.00,-2.06,-2.06,6.66%,8.92%,0.00,0.00%,45.13%,0.01,44578000.00,0.00,-7.51%
PDGR3,0.01,0.01,-0.01,0.152,0.00%,0.032,-0.03,-0.16,0.00,-2.11,-2.12,-93.35%,1112.39%,0.32,-41.34%,-39.48%,0.01,-3242660000.00,-0.07,-20.34%
CAFE3,2.00,0.02,-0.01,0.283,0.00%,0.015,-0.01,-0.53,-0.01,-45.67,-53.96,-53.07%,2163.80%,0.02,-2.81%,-64.17%,0.02,-377387000.00,-0.98,-11.30%
BSCT3,4.05,0.04,0.00,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.05%,0.04,212960000.00,0.00,1.92%
OIBR3,1.36,0.04,-0.03,0.051,0.00%,0.022,-0.22,-0.12,-0.02,-2.61,-4.21,-41.26%,137.65%,0.76,-22.29%,-81.27%,0.04,-14802100000.00,-0.69,0.71%
CORR3,12.00,0.04,0.06,0.834,0.00%,0.017,0.03,-0.08,0.42,3.33,3.38,-1057.66%,2141.14%,4.25,-85.44%,152.84%,0.04,4665000.00,0.00,-42.09%
BPHA3,0.62,0.06,-0.24,-20.054,0.00%,0.995,-0.38,0.78,-0.20,1.60,1.43,-2581.69%,-33652.50%,0.06,401.01%,-402.50%,0.06,-292294000.00,-0.26,-53.39%
IGBR5,18.90,0.06,-0.04,3.248,0.00%,0.111,-0.11,-0.40,-0.03,-4.55,-4.76,-817.12%,5379.32%,0.33,-57.99%,-60.10%,0.06,-650957000.00,-0.54,13.97%
IGBR6,19.00,0.06,-0.04,3.266,0.00%,0.112,-0.11,-0.40,-0.03,-4.55,-4.76,-817.12%,5379.32%,0.33,-57.99%,-60.10%,0.06,-650957000.00,-0.54,13.97%
PALF11,125.00,0.07,0.04,0.007,0.00%,0.005,-2.27,0.04,-0.01,2.80,2.71,20.47%,9.77%,0.99,17.34%,51.13%,0.07,2929960000.00,3.18,7.42%
BRSR4,181.10,0.08,0.01,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.12%,0.08,10254100000.00,0.00,7.55%
SULT4,0.43,0.08,0.01,0.030,0.00%,0.003,-0.01,-4.31,0.00,-4.75,-6.14,-0.70%,36.96%,0.23,-0.06%,13.51%,0.08,493032000.00,0.00,17.68%
LREN4,105.00,0.09,0.01,0.008,0.00%,0.006,0.03,0.04,0.05,-0.44,-0.31,20.74%,8.77%,1.64,19.34%,11.89%,0.09,10394700000.00,0.11,16.64%
AMER3,5.71,0.1,0.20,0.078,0.00%,0.062,0.38,-0.77,-0.21,-1.20,-8.55,-10.09%,76.26%,1.70,-9.68%,196.01%,0.1,5717000000.00,0.30,10.19%
SULT3,0.56,0.11,0.01,0.039,0.00%,0.003,-0.02,-5.61,-0.01,-6.05,-7.83,-0.70%,36.96%,0.23,-0.06%,13.51%,0.11,493032000.00,0.00,17.68%
CREM4,48.00,0.11,0.01,0.002,0.00%,0.002,0.02,0.03,-0.02,3.55,2.09,8.05%,2.10%,1.29,11.36%,7.50%,0.11,189701000.00,1.58,-0.27%
INEP4,1.34,0.12,-0.04,13.849,0.00%,0.058,-0.05,-0.95,-0.03,-15.51,-17.33,-1461.87%,11812.40%,0.08,-6.53%,-36.90%,0.12,-1377160000.00,-0.66,-9.09%
INEP3,1.37,0.12,-0.04,14.159,0.00%,0.059,-0.06,-0.97,-0.03,-15.53,-17.35,-1461.87%,11812.40%,0.08,-6.53%,-36.90%,0.12,-1377160000.00,-0.66,-9.09%
TPRC6,105.00,0.13,0.01,0.015,0.00%,0.006,0.12,0.08,-0.03,0.00,0.00,19.44%,11.11%,1.34,9.67%,8.33%,0.13,22847800000.00,0.14,2.29%
BDLL4,8.40,0.13,-0.06,0.897,0.00%,0.024,-0.06,-0.42,-0.03,-5.66,-6.06,-212.99%,670.81%,0.52,-6.22%,-43.36%,0.13,-231705000.00,-0.80,4.33%
PALF5,236.60,0.14,0.07,0.014,0.00%,0.010,-4.30,0.07,-0.02,2.83,2.74,20.47%,9.77%,0.99,17.34%,51.13%,0.14,2929960000.00,3.18,7.42%
SJOS4,0.09,0.14,-0.01,1.335,0.00%,0.391,-0.01,-1.56,-0.01,-33.00,-33.00,-85.82%,931.87%,0.02,1.90%,-4.64%,0.14,-182729000.00,-0.14,-15.35%
ATMP3,1.26,0.14,0.09,0.094,0.00%,0.026,-0.56,-0.60,-0.06,-3.76,-9.98,-15.73%,65.56%,0.85,-4.70%,63.65%,0.14,368994000.00,0.66,-24.85%
TPRC3,113.50,0.14,0.01,0.016,0.00%,0.007,0.13,0.08,-0.03,0.01,0.00,19.44%,11.11%,1.34,9.67%,8.33%,0.14,22847800000.00,0.14,2.29%
PALF3,279.90,0.16,0.08,0.016,0.00%,0.012,-5.09,0.08,-0.02,2.85,2.75,20.47%,9.77%,0.99,17.34%,51.13%,0.16,2929960000.00,3.18,7.42%
BDLL3,12.00,0.19,-0.08,1.282,0.00%,0.035,-0.08,-0.60,-0.04,-5.84,-6.25,-212.99%,670.81%,0.52,-6.22%,-43.36%,0.19,-231705000.00,-0.80,4.33%
RSID3,2.94,0.21,-0.06,0.697,0.00%,0.117,-0.19,-5.00,-0.05,-34.88,-35.34,-13.95%,328.47%,0.45,-2.51%,-28.42%,0.21,-972057000.00,-0.39,2.20%
SLED4,1.60,0.22,-0.04,0.207,0.00%,0.239,-0.10,-0.22,-0.04,-0.74,-0.90,-93.81%,92.72%,0.12,-2259.94%,-18.07%,0.22,-381277000.00,-0.09,-48.69%
OIBR4,8.84,0.24,-0.20,0.334,0.00%,0.142,-1.41,-0.81,-0.10,-3.30,-5.32,-41.26%,137.65%,0.76,-22.29%,-81.27%,0.24,-14802100000.00,-0.69,0.71%
CORR4,82.00,0.27,0.41,5.701,0.00%,0.118,0.20,-0.54,2.84,2.87,2.91,-1057.66%,2141.14%,4.25,-85.44%,152.84%,0.27,4665000.00,0.00,-42.09%
ASSM4,6.10,0.29,-0.15,-8.357,0.00%,0.133,-0.20,0.40,-0.08,1.88,1.88,-2084.39%,-2915.61%,0.21,35.38%,-50.73%,0.29,-9943000.00,-0.56,-8.79%
GAZO4,2.32,0.31,-0.03,-1.411,0.00%,0.205,-0.46,0.86,-0.03,1.03,1.03,-164.00%,-454.48%,0.35,25.06%,-10.61%,0.31,-102667000.00,-0.01,-28.21%
ASSM3,7.12,0.33,-0.17,-9.754,0.00%,0.155,-0.23,0.47,-0.09,1.95,1.95,-2084.39%,-2915.61%,0.21,35.38%,-50.73%,0.33,-9943000.00,-0.56,-8.79%
BELG4,1370.00,0.36,0.07,0.062,0.00%,0.044,0.29,0.23,2.59,0.40,0.40,27.70%,19.46%,1.97,22.04%,18.59%,0.36,13495400000.00,0.17,48.47%
BELG3,1375.50,0.36,0.07,0.063,0.00%,0.044,0.29,0.23,2.60,0.41,0.41,27.70%,19.46%,1.97,22.04%,18.59%,0.36,13495400000.00,0.17,48.47%
AGEN33,0.16,0.39,-0.03,0.000,0.00%,0.066,-0.17,0.11,-0.02,3.73,3.61,0.00%,0.00%,0.09,87.67%,-8.85%,0.39,-1112630000.00,-1.11,-87.03%
TXRX4,2.10,0.43,-0.03,0.076,0.00%,0.050,-0.06,-1.10,-0.02,-38.37,-57.72,-6.90%,17.56%,0.31,-4.83%,-6.32%,0.43,-327457000.00,-0.93,-8.86%
HOOT4,2.28,0.44,-0.43,0.287,0.00%,0.084,-0.33,1.46,-0.07,1.13,0.84,19.63%,64.76%,0.35,6.05%,-96.30%,0.44,-98262000.00,-0.02,40.62%
TRPN3,0.71,0.44,0.54,0.263,104.74%,0.399,0.59,0.36,0.59,-0.35,-0.35,72.28%,59.29%,3.61,523.01%,122.35%,0.44,59358000.00,0.00,5.77%
SLED3,3.21,0.45,-0.08,0.416,0.00%,0.480,-0.20,-0.44,-0.07,-0.96,-1.18,-93.81%,92.72%,0.12,-2259.94%,-18.07%,0.45,-381277000.00,-0.09,-48.69%
GAZO3,3.40,0.45,-0.05,-2.068,0.00%,0.301,-0.67,1.26,-0.04,1.43,1.43,-164.00%,-454.48%,0.35,25.06%,-10.61%,0.45,-102667000.00,-0.01,-28.21%
FCAP3,0.62,0.52,0.11,0.000,0.00%,0.089,0.00,-6.18,0.00,-15.27,-15.27,0.00%,0.00%,0.00,0.00%,21.83%,0.52,107134000.00,0.00,0.00%
IGBR3,175.99,0.56,-0.34,30.247,0.00%,1.035,-0.99,-3.70,-0.29,-7.85,-8.21,-817.12%,5379.32%,0.33,-57.99%,-60.10%,0.56,-650957000.00,-0.54,13.97%
FCAP4,0.70,0.58,0.13,0.000,0.00%,0.100,0.00,-6.98,0.00,-16.07,-16.07,0.00%,0.00%,0.00,0.00%,21.83%,0.58,107134000.00,0.00,0.00%
TARP11,18.02,0.82,0.25,26.009,0.00%,0.245,0.00,197.74,0.00,195.29,195.29,13.15%,3170.05%,0.00,0.00%,29.89%,0.82,678212000.00,0.00,-71.36%
LUPA3,1.26,0.92,0.44,0.444,0.00%,0.116,3.51,-4.50,-0.24,-16.77,-32.18,-9.87%,48.48%,1.14,-2.72%,48.27%,0.92,120155000.00,1.29,9.57%
TSPP4,9.05,1.24,0.37,0.188,0.00%,0.162,-4.02,0.85,-0.65,1.30,1.30,22.01%,15.20%,0.89,23.92%,29.88%,1.24,9816290000.00,0.35,13.06%
BNBR4,27.01,1.25,0.20,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,15.78%,1.25,13559400000.00,0.00,17.55%
EBEN4,17.51,1.26,0.47,0.110,0.00%,0.087,-0.72,0.53,-0.16,3.26,2.79,20.57%,8.71%,0.68,18.76%,37.45%,1.26,1452520000.00,2.70,7.02%
APTI4,3500.00,1.28,0.25,1.762,0.00%,0.134,0.34,-86.93,-3.46,-80.41,66.72,-2.03%,137.83%,10.73,-0.18%,19.70%,1.28,264031000.00,0.22,17.95%
HBTS5,28.00,1.42,0.38,0.786,10.86%,0.163,2.41,1.51,-0.37,2.87,2.85,51.95%,55.25%,2.09,10.96%,26.69%,1.42,673759000.00,0.38,19.42%
SYNE3,5.33,1.65,0.52,0.583,122.91%,0.214,0.76,1.57,-5.90,1.89,1.63,37.24%,44.92%,11.34,16.74%,31.25%,1.65,1573570000.00,0.54,21.71%
TSPP3,12.60,1.72,0.51,0.262,0.00%,0.225,-5.59,1.19,-0.91,1.63,1.63,22.01%,15.20%,0.89,23.92%,29.88%,1.72,9816290000.00,0.35,13.06%
PLIM4,0.59,1.89,0.03,0.020,0.00%,0.016,-0.51,0.17,-0.05,1.50,0.65,11.93%,1.55%,0.80,10.95%,1.72%,1.89,6812390000.00,0.28,66.63%
SJOS3,1.19,1.89,-0.09,17.654,0.00%,5.171,-0.09,-20.57,-0.09,-52.02,-52.02,-85.82%,931.87%,0.02,1.90%,-4.64%,1.89,-182729000.00,-0.14,-15.35%
CPFG4,12.26,1.93,0.63,0.447,0.00%,0.147,-2.28,0.74,-0.36,0.88,0.76,60.28%,37.71%,0.69,21.68%,32.87%,1.93,3519380000.00,0.43,12.36%
CTKA4,21.50,1.97,-2.36,0.191,0.00%,0.205,0.68,2.03,-0.54,8.10,6.29,9.39%,9.66%,1.74,13.01%,-119.38%,1.97,-56602000.00,-8.00,16.59%
CPFG3,12.65,1.99,0.65,0.461,0.00%,0.151,-2.35,0.77,-0.37,0.91,0.78,60.28%,37.71%,0.69,21.68%,32.87%,1.99,3519380000.00,0.43,12.36%
SUZA4,13.90,2.0,0.19,0.055,0.00%,0.016,0.12,0.18,-0.03,5.56,3.42,30.13%,9.60%,2.17,10.05%,9.73%,2.0,12353400000.00,7.10,13.18%
CTKA3,21.89,2.01,-2.40,0.194,0.00%,0.209,0.69,2.07,-0.55,8.13,6.32,9.39%,9.66%,1.74,13.01%,-119.38%,2.01,-56602000.00,-8.00,16.59%
TXRX3,10.00,2.06,-0.13,0.362,0.00%,0.238,-0.27,-5.24,-0.10,-42.51,-63.94,-6.90%,17.56%,0.31,-4.83%,-6.32%,2.06,-327457000.00,-0.93,-8.86%
TBLE6,10.65,2.09,0.80,0.815,0.00%,0.180,56.58,1.61,-0.30,5.11,4.30,50.63%,39.04%,1.02,12.55%,38.51%,2.09,10797400000.00,2.13,-3.05%
MNDL4,0.38,2.17,0.02,0.004,0.00%,0.003,-0.03,0.03,-0.01,4.33,3.79,11.70%,0.19%,0.79,8.29%,1.11%,2.17,156921000.00,3.00,16.18%
VBBR3,18.02,2.2,0.99,0.117,8.71%,0.424,1.37,3.97,-7.63,5.84,5.26,2.96%,5.33%,2.50,13.58%,44.82%,2.2,20424000000.00,0.84,20.31%
CLSC5,39.01,2.23,0.44,0.144,0.00%,0.112,1.49,1.32,-0.26,3.95,3.05,10.92%,6.46%,1.31,10.22%,19.94%,2.23,3382980000.00,1.28,4.09%
ESCE3,172.00,2.26,0.50,0.187,0.00%,0.114,-1.00,0.96,-0.25,3.82,3.20,19.59%,8.29%,0.74,14.91%,22.19%,2.26,2015860000.00,2.12,8.55%
AHEB3,38.25,2.28,2.04,0.457,0.00%,0.634,1.61,2.11,-7.18,1.66,1.59,21.72%,20.02%,2.89,38.05%,89.31%,2.28,160224000.00,0.03,63.72%
CYRE4,8.50,2.33,0.36,0.455,0.00%,0.167,0.41,2.65,2.38,4.62,4.38,17.18%,21.37%,3.45,7.57%,15.65%,2.33,8944690000.00,0.61,15.41%
TBLE5,12.00,2.35,0.91,0.919,0.00%,0.203,63.75,1.81,-0.34,5.32,4.47,50.63%,39.04%,1.02,12.55%,38.51%,2.35,10797400000.00,2.13,-3.05%
AHEB6,41.00,2.45,2.19,0.490,0.00%,0.679,1.73,2.26,-7.70,1.81,1.73,21.72%,20.02%,2.89,38.05%,89.31%,2.45,160224000.00,0.03,63.72%
CTPC4,6.50,2.48,0.03,0.000,0.00%,0.003,0.00,-0.55,0.00,-2.44,-2.44,0.00%,0.00%,0.00,0.00%,1.41%,2.48,2411000.00,0.00,-6.10%
FIGE3,12.03,2.51,0.17,0.000,0.38%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,6.71%,2.51,168814000.00,0.00,19.77%
BRML3,8.26,2.6,0.51,4.337,0.00%,0.302,3.00,6.65,-1.26,7.77,7.11,65.23%,168.73%,2.51,5.36%,19.75%,2.6,13197500000.00,0.34,12.54%
MTBR3,0.99,2.64,0.60,0.119,0.00%,0.154,3.14,1.60,-4.38,-0.24,-0.20,7.44%,4.51%,1.07,33.44%,22.52%,2.64,2499280000.00,0.37,6.71%
AHEB5,45.00,2.69,2.40,0.538,0.00%,0.745,1.90,2.48,-8.45,2.03,1.95,21.72%,20.02%,2.89,38.05%,89.31%,2.69,160224000.00,0.03,63.72%
ETER3,5.07,2.76,0.39,0.271,4.97%,0.240,1.08,6.02,5.48,8.06,4.53,4.50%,9.81%,2.05,4.24%,14.30%,2.76,794181000.00,0.16,16.03%
MTBR4,1.05,2.8,0.63,0.126,0.00%,0.163,3.33,1.69,-4.65,-0.14,-0.12,7.44%,4.51%,1.07,33.44%,22.52%,2.8,2499280000.00,0.37,6.71%
MMAQ3,2550.01,2.83,0.33,0.075,0.00%,0.144,0.51,-4.72,0.53,-4.62,-7.65,-1.59%,2.65%,1.51,-6.21%,11.84%,2.83,281668000.00,0.27,27.07%
MMAQ4,2550.01,2.83,0.33,0.075,7.36%,0.144,0.51,-4.72,0.53,-4.62,-7.65,-1.59%,2.65%,1.51,-6.21%,11.84%,2.83,281668000.00,0.27,27.07%
POSI3,5.21,2.84,0.45,0.174,8.03%,0.173,0.44,2.10,2.38,4.30,3.69,8.27%,6.19%,2.38,10.88%,15.75%,2.84,1651110000.00,0.72,19.36%
TPIS3,5.52,2.85,0.26,0.186,4.18%,0.088,-1.07,0.72,-0.15,4.63,2.94,25.90%,6.60%,0.45,13.11%,9.02%,2.85,943308000.00,1.47,4.73%
MARI3,2.93,3.04,0.76,0.346,0.00%,0.384,0.95,4.99,1.65,4.89,4.89,6.94%,11.37%,2.23,10.67%,25.13%,3.04,706711000.00,0.32,11.89%
VALE5,33.36,3.14,0.73,0.717,0.00%,0.313,-20.24,1.90,-0.79,2.56,2.13,37.69%,22.87%,0.91,18.51%,23.14%,3.14,208555000000.00,0.37,0.44%
ELPL4,15.98,3.16,0.58,0.158,0.00%,0.111,-1.04,0.98,-0.20,3.21,2.45,16.19%,5.01%,0.69,12.82%,18.36%,3.16,5440950000.00,1.37,5.94%
RNEW4,0.97,3.17,0.27,1.108,0.00%,0.079,-0.69,2.08,-0.12,10.89,5.87,53.35%,34.99%,0.42,4.02%,8.65%,3.17,883600000.00,1.31,43.76%
EUCA4,13.50,3.18,0.48,0.452,5.45%,0.279,1.50,3.29,-5.99,4.73,2.80,13.73%,14.23%,1.97,9.64%,15.24%,3.18,2584630000.00,0.32,12.42%
BGIP4,24.00,3.18,0.61,0.000,9.16%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,19.29%,3.18,764112000.00,0.00,2.84%
HBRE3,3.05,3.2,0.16,1.991,0.00%,0.065,1.94,0.73,-0.20,3.78,3.75,272.65%,146.75%,1.51,9.21%,4.94%,3.2,1993010000.00,0.73,24.44%
RNEW3,0.98,3.2,0.28,1.119,0.00%,0.079,-0.70,2.10,-0.13,10.91,5.88,53.35%,34.99%,0.42,4.02%,8.65%,3.2,883600000.00,1.31,43.76%
RNEW11,2.95,3.21,0.28,1.123,0.00%,0.080,-0.70,2.10,-0.13,10.92,5.89,53.35%,34.99%,0.42,4.02%,8.65%,3.21,883600000.00,1.31,43.76%
STBP11,14.40,3.27,1.08,0.895,0.00%,0.358,1.23,2.10,-1.40,2.22,1.85,42.54%,27.37%,3.36,27.02%,33.05%,3.27,2301870000.00,1.11,29.91%
BRAP3,15.07,3.29,0.67,0.000,13.82%,0.664,13.19,-259.02,13.25,-234.62,-234.62,0.00%,0.00%,5.11,-0.27%,20.47%,3.29,8808160000.00,0.00,0.00%
BGIP3,24.87,3.29,0.64,0.000,8.04%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,19.29%,3.29,764112000.00,0.00,2.84%
ECOR3,4.30,3.4,0.86,0.307,4.52%,0.104,-2.65,0.85,-0.15,5.17,4.10,36.21%,9.29%,0.83,14.89%,25.13%,3.4,3499960000.00,5.71,26.54%
HAGA4,1.22,3.42,-0.28,0.496,0.00%,0.220,0.43,-10.14,-0.25,6.83,28.97,-4.89%,14.50%,2.34,-7.44%,-8.28%,3.42,-51269500.00,-0.40,-1.48%
CEDO4,22.00,3.47,0.88,0.218,0.00%,0.244,1.96,1.19,-0.93,3.21,2.85,18.30%,6.29%,1.37,22.66%,25.52%,3.47,248620000.00,1.53,14.36%
BRAP4,15.91,3.47,0.71,0.000,14.40%,0.701,13.92,-273.45,13.99,-249.06,-249.06,0.00%,0.00%,5.11,-0.27%,20.47%,3.47,8808160000.00,0.00,0.00%
HBOR3,1.40,3.51,0.13,0.143,6.50%,0.029,0.10,0.88,-1.48,9.24,8.05,16.19%,12.79%,1.97,3.46%,3.73%,3.51,1429510000.00,1.40,2.94%
CAMB4,6.25,3.54,0.93,0.581,0.00%,0.664,2.24,2.68,2.98,2.23,1.97,21.67%,16.39%,2.38,30.34%,26.33%,3.54,283139000.00,0.01,35.51%
BOBR3,1.00,3.57,275.96,0.169,0.00%,0.283,-15.43,1.28,-0.61,2.56,2.26,13.24%,4.73%,0.97,33.33%,7721.50%,3.57,944000.00,400.27,10.55%
BAZA3,84.80,3.64,0.70,0.000,7.79%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,19.17%,3.64,6804740000.00,0.00,16.48%
PTPA3,76.50,3.69,1.14,0.505,0.00%,0.375,2.28,3.63,-1.27,7.06,5.33,13.93%,13.69%,1.79,13.27%,30.85%,3.69,1201690000.00,1.59,18.08%
SCAR3,16.10,3.72,0.56,0.828,21.66%,0.309,2.07,2.25,-1.33,5.03,4.49,36.76%,22.09%,3.47,14.32%,14.95%,3.72,1670550000.00,0.76,37.38%
MDNE3,10.79,3.81,0.59,0.617,6.02%,0.230,0.79,3.33,-1.57,3.56,3.43,18.54%,16.15%,2.71,7.99%,15.46%,3.81,1553810000.00,0.31,35.06%
TKNO4,61.00,3.84,0.58,0.613,10.38%,0.450,1.13,3.91,1.23,1.92,1.68,15.67%,15.94%,3.12,17.54%,15.05%,3.84,310829000.00,0.01,10.35%
PTPA4,80.00,3.86,1.19,0.528,0.00%,0.392,2.38,3.79,-1.33,7.23,5.45,13.93%,13.69%,1.79,13.27%,30.85%,3.86,1201690000.00,1.59,18.08%
EUCA3,16.50,3.88,0.59,0.552,4.05%,0.340,1.83,4.02,-7.32,5.46,3.24,13.73%,14.23%,1.97,9.64%,15.24%,3.88,2584630000.00,0.32,12.42%
PINE4,4.29,3.89,0.84,0.000,10.81%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,21.68%,3.89,1168580000.00,0.00,89.98%
REDE4,2.90,3.92,1.49,0.353,0.00%,0.205,8.91,1.49,-0.39,4.30,3.56,23.66%,12.51%,1.09,16.14%,38.01%,3.92,4108030000.00,3.51,10.63%
