ticker,Cotacao,P/L,P/VP,PSR,DY,P/Ativo,P/Cap.Giro,P/EBIT,P/ACL,EV/EBIT,EV/EBITDA,Mrg.Ebit,Mrg.Liq.,Liq.Corr.,ROIC,ROE,Liq.2meses,Pat.Liq,Div.Brut/Pat.,Cresc.5anos
SRNA3,9.37,20.66,1.09,1.857,0.00%,0.307,-15.31,6.50,-0.51,17.77,11.21,28.59%,8.97%,0.85,5.12%,5.27%,20.66,5362680000.00,2.11,26.38%
LAME4,6.55,20.99,1.89,0.476,0.00%,0.282,1.19,7.32,-4.32,11.24,5.46,6.51%,2.51%,1.72,6.53%,9.02%,20.99,6514640000.00,2.54,9.72%
BAUH4,79.00,21.21,3.76,1.827,1.04%,2.409,24.83,29.25,30.88,27.12,19.23,6.25%,8.62%,1.29,13.85%,17.71%,21.21,109814000.00,0.03,5.13%
LAME3,6.62,21.22,1.91,0.481,0.00%,0.285,1.20,7.40,-4.37,11.32,5.49,6.51%,2.51%,1.72,6.53%,9.02%,21.22,6514640000.00,2.54,9.72%
JOPA4,34.98,21.28,0.63,0.175,1.36%,0.165,0.42,3.05,2.84,8.15,7.27,5.73%,1.09%,2.18,7.77%,2.97%,21.28,585855000.00,2.14,14.71%
ASAI3,11.30,21.89,3.25,0.223,0.00%,0.366,-3.76,3.15,-0.64,5.51,4.18,7.06%,1.02%,0.77,17.69%,14.86%,21.89,4698000000.00,3.40,28.64%
SOND3,46.01,22.09,1.95,0.689,9.97%,1.172,3.20,4.71,4.68,3.49,2.98,14.64%,3.17%,2.29,36.75%,8.83%,22.09,58004000.00,0.00,30.94%
CRTP3,86.50,22.26,2.38,2.435,0.00%,1.570,5.55,19.63,8.19,18.02,18.02,12.40%,10.94%,2.14,12.36%,10.68%,22.26,1210570000.00,0.12,10.11%
ELET6,42.64,22.41,0.87,2.683,4.28%,0.372,5.99,9.75,-0.92,14.01,10.24,27.52%,11.78%,1.57,4.13%,3.90%,22.41,112582000000.00,0.54,6.61%
BSCT6,2.58,22.49,2.04,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.05%,22.49,212960000.00,0.00,1.92%
RSIP4,0.44,22.7,1.32,0.875,0.00%,0.433,-10.98,9.53,-1.46,18.48,33.21,9.17%,3.85%,0.90,5.00%,5.80%,22.7,66914000.00,1.40,15.13%
RSIP3,0.44,22.7,1.32,0.875,0.00%,0.433,-10.98,9.53,-1.46,18.48,33.21,9.17%,3.85%,0.90,5.00%,5.80%,22.7,66914000.00,1.40,15.13%
EMBR3,39.72,22.72,2.11,1.096,0.00%,0.546,2.95,13.72,-3.15,16.40,10.57,7.99%,4.93%,1.51,5.15%,9.30%,22.72,13924100000.00,0.94,21.18%
ELCA4,20.20,22.91,10.47,2.534,0.00%,1.502,39.91,9.30,-3.00,11.45,9.74,27.25%,15.28%,1.15,18.90%,45.71%,22.91,4069810000.00,3.12,11.22%
MERC4,8.80,22.97,0.64,0.000,6.02%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,2.80%,22.97,246215000.00,0.00,-9.69%
TVIT3,19.30,23.46,5.45,1.705,0.00%,2.424,175.42,16.02,-12.72,17.14,17.14,10.64%,7.27%,1.04,17.58%,23.24%,23.46,314984000.00,0.56,0.00%
ALOS3,21.90,23.64,0.85,4.347,5.40%,0.436,14.48,9.42,-1.38,7.52,4.93,46.15%,22.75%,1.29,5.09%,3.61%,23.64,13917200000.00,0.00,33.94%
TMGC3,1500.00,23.77,3.05,2.182,0.00%,2.101,12.70,33.47,22.43,32.14,32.14,6.52%,9.18%,1.69,8.73%,12.83%,23.77,1167010000.00,0.05,10.49%
YDUQ3,11.90,23.88,1.15,0.694,4.61%,0.383,4.95,4.54,-0.90,9.94,4.96,15.29%,2.94%,1.48,9.46%,4.82%,23.88,3197080000.00,1.62,10.00%
POWE3,10.90,23.92,0.99,0.618,0.00%,0.378,6.57,17.61,-3.01,10.63,10.01,3.51%,2.59%,1.13,3.54%,4.13%,23.92,988330000.00,0.04,0.00%
TSEP4,29.01,23.97,1.30,1.282,0.00%,0.906,3.80,14.82,4.43,12.29,12.29,8.65%,5.35%,1.88,9.10%,5.43%,23.97,2047020000.00,0.00,4.50%
RENT3,45.25,24.05,1.87,1.577,3.45%,0.607,19.83,7.92,-1.35,13.05,7.38,19.91%,6.55%,1.16,9.69%,7.76%,24.05,26001000000.00,1.61,33.58%
ELMD3,18.42,24.1,2.89,2.595,0.47%,1.141,-124.05,11.20,-4.02,13.33,8.43,23.18%,13.47%,0.96,12.43%,12.00%,24.1,891681000.00,0.85,67.36%
TOTS3,30.18,24.27,3.89,3.980,1.46%,2.064,9.56,11.33,-32.87,10.79,9.15,35.12%,16.97%,2.36,26.07%,16.03%,24.27,4786840000.00,0.35,19.24%
ELEK3,19.11,24.46,2.66,0.619,0.34%,1.067,3.75,52.11,-110.34,65.77,26.15,1.19%,2.53%,1.94,2.52%,10.87%,24.46,226327000.00,0.99,5.69%
MAGS3,62.45,24.49,3.13,2.217,0.00%,2.120,4.90,15.02,6.65,14.19,14.19,14.76%,8.91%,3.06,18.74%,12.78%,24.49,848546000.00,0.13,10.05%
VTRU3,13.81,25.09,0.82,0.916,0.00%,0.317,15.08,2.65,-0.64,5.38,4.12,34.57%,3.65%,1.22,13.03%,3.26%,25.09,2262390000.00,1.01,27.71%
CRUZ3,27.59,25.31,22.46,6.614,0.00%,7.185,62.03,20.74,124.93,20.75,19.27,31.89%,26.13%,1.19,46.80%,88.76%,25.31,1877350000.00,0.63,3.04%
PATI3,25.06,25.48,0.70,0.326,0.18%,0.376,0.83,9.30,1.33,10.02,8.29,3.50%,1.28%,2.52,6.64%,2.75%,25.48,855442000.00,0.47,13.99%
RDOR3,28.65,25.76,2.83,1.382,2.30%,0.720,2.29,9.95,-2.83,10.37,8.44,13.89%,5.55%,2.95,11.26%,10.99%,25.76,23165100000.00,1.46,36.70%
PNVL4,18.62,25.87,2.34,0.601,0.00%,0.874,3.70,17.51,-47.37,22.82,10.08,3.43%,2.32%,1.64,7.10%,9.04%,25.87,1196820000.00,0.93,14.92%
TNLP4,20.36,25.96,0.71,0.344,0.00%,0.125,1.29,3.40,-0.33,9.07,9.07,10.12%,-0.07%,1.48,4.58%,2.72%,25.96,13736000000.00,2.02,15.39%
MSPA4,37.00,26.02,0.28,1.420,0.86%,0.165,4.38,-15.91,-0.51,-23.54,19.04,-8.93%,5.46%,1.68,-1.09%,1.09%,26.02,831884000.00,0.20,13.25%
HGTX4,9.60,26.11,0.92,1.070,0.00%,0.635,1.92,27.10,2.54,28.00,11.15,3.95%,4.10%,2.47,3.00%,3.51%,26.11,1704940000.00,0.12,-4.62%
SOND6,55.00,26.4,2.33,0.823,9.17%,1.401,3.82,5.63,5.59,4.41,3.77,14.64%,3.17%,2.29,36.75%,8.83%,26.4,58004000.00,0.00,30.94%
AMBV4,86.80,26.59,8.74,8.027,0.00%,5.253,144.02,20.54,-37.72,20.36,18.35,39.08%,30.76%,1.18,32.43%,32.88%,26.59,31105700000.00,0.10,21.73%
AMBV3,87.00,26.65,8.76,8.045,0.00%,5.266,144.35,20.59,-37.80,20.41,18.39,39.08%,30.76%,1.18,32.43%,32.88%,26.65,31105700000.00,0.10,21.73%
JALL3,7.51,26.78,1.10,1.194,5.72%,0.340,1.65,9.05,-0.91,20.75,4.09,13.20%,4.46%,2.88,4.60%,4.10%,26.78,2074760000.00,1.94,21.86%
NINJ3,4.62,27.04,0.83,3.761,0.00%,0.780,0.85,-12.94,0.86,2.31,2.75,-29.06%,13.91%,17.48,-109.79%,3.07%,27.04,283323000.00,0.00,-0.37%
RPSA4,4.90,27.33,1.55,5.697,0.00%,0.805,5.09,107.53,-4.50,137.55,137.55,5.30%,20.85%,2.09,0.85%,5.69%,27.33,1167980000.00,0.61,-14.23%
SEBB11,23.27,28.01,6.44,2.214,0.00%,5.279,24.65,23.96,28.94,23.73,23.73,9.24%,7.40%,2.44,24.15%,23.01%,28.01,145783000.00,0.01,50.04%
ELCA3,24.70,28.02,12.81,3.099,0.00%,1.837,48.80,11.37,-3.67,13.52,11.51,27.25%,15.28%,1.15,18.90%,45.71%,28.02,4069810000.00,3.12,11.22%
SOND5,60.00,28.8,2.54,0.898,8.41%,1.528,4.17,6.14,6.10,4.92,4.21,14.64%,3.17%,2.29,36.75%,8.83%,28.8,58004000.00,0.00,30.94%
MSPA3,43.00,30.24,0.33,1.650,0.67%,0.192,5.09,-18.49,-0.59,-26.12,21.13,-8.93%,5.46%,1.68,-1.09%,1.09%,30.24,831884000.00,0.20,13.25%
BSCT5,3.50,30.51,2.76,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.05%,30.51,212960000.00,0.00,1.92%
ORVR3,41.91,31.4,4.75,4.364,0.00%,1.514,10.86,20.75,-3.78,25.93,14.07,21.04%,15.51%,2.20,8.47%,15.14%,31.4,731548000.00,1.55,30.06%
WEGE3,44.05,32.14,10.62,5.630,1.58%,5.781,18.87,25.00,24.75,24.48,22.52,22.52%,18.03%,1.84,31.99%,33.05%,32.14,17407300000.00,0.15,24.33%
MOSI3,8.24,32.29,1.56,4.761,0.00%,1.453,1.89,89.69,1.90,42.98,24.91,5.31%,14.75%,13.30,8.12%,4.82%,32.29,670337000.00,0.00,0.00%
BRGE6,12.92,32.46,0.72,267.653,6.33%,0.318,0.83,-1.36,1.62,0.92,0.94,-19636.90%,1381.29%,3.06,-50.03%,2.21%,32.46,1324180000.00,0.00,-45.61%
CREM3,14.50,32.69,2.45,0.685,0.00%,0.670,4.89,8.52,-5.41,12.04,7.07,8.05%,2.10%,1.29,11.36%,7.50%,32.69,189701000.00,1.58,-0.27%
LIPR3,48.82,32.7,2.59,0.000,0.80%,2.471,8.21,-73.75,8.76,-65.66,-65.65,0.00%,0.00%,12.53,-4.60%,7.91%,32.7,222022000.00,0.00,0.00%
BRGE7,13.07,32.83,0.73,270.760,3.65%,0.322,0.84,-1.38,1.63,0.90,0.92,-19636.90%,1381.29%,3.06,-50.03%,2.21%,32.83,1324180000.00,0.00,-45.61%
TSEP3,40.00,33.05,1.79,1.768,0.00%,1.250,5.24,20.44,6.11,17.91,17.91,8.65%,5.35%,1.88,9.10%,5.43%,33.05,2047020000.00,0.00,4.50%
BRGE8,13.17,33.08,0.73,272.832,2.59%,0.324,0.85,-1.39,1.65,0.89,0.91,-19636.90%,1381.29%,3.06,-50.03%,2.21%,33.08,1324180000.00,0.00,-45.61%
BRGE5,13.18,33.11,0.73,273.039,0.00%,0.325,0.85,-1.39,1.65,0.89,0.91,-19636.90%,1381.29%,3.06,-50.03%,2.21%,33.11,1324180000.00,0.00,-45.61%
BRGE11,13.18,33.11,0.73,273.039,3.10%,0.325,0.85,-1.39,1.65,0.89,0.91,-19636.90%,1381.29%,3.06,-50.03%,2.21%,33.11,1324180000.00,0.00,-45.61%
ELEK4,26.00,33.27,3.62,0.842,0.25%,1.452,5.10,70.89,-150.12,84.56,33.61,1.19%,2.53%,1.94,2.52%,10.87%,33.27,226327000.00,0.99,5.69%
JBSS3,30.82,33.55,1.55,0.187,0.00%,0.335,2.24,7.14,-0.84,15.41,7.23,2.62%,0.68%,1.68,6.01%,4.61%,33.55,44205300000.00,2.19,13.88%
PATI4,33.00,33.55,0.92,0.429,6.39%,0.495,1.10,12.25,1.76,12.97,10.73,3.50%,1.28%,2.52,6.64%,2.75%,33.55,855442000.00,0.47,13.99%
BRGE12,13.47,33.84,0.75,279.047,0.00%,0.332,0.87,-1.42,1.68,0.86,0.88,-19636.90%,1381.29%,3.06,-50.03%,2.21%,33.84,1324180000.00,0.00,-45.61%
BRGE3,13.50,33.91,0.75,279.668,0.00%,0.333,0.87,-1.42,1.69,0.86,0.87,-19636.90%,1381.29%,3.06,-50.03%,2.21%,33.91,1324180000.00,0.00,-45.61%
CTIP3,49.50,35.13,8.76,8.248,0.00%,3.774,-71.28,21.15,-14.32,21.42,18.26,38.99%,23.48%,0.85,24.63%,24.94%,35.13,1486250000.00,0.67,13.43%
TNLP3,27.75,35.39,0.96,0.468,0.00%,0.170,1.76,4.63,-0.45,10.31,10.31,10.12%,-0.07%,1.48,4.58%,2.72%,35.39,13736000000.00,2.02,15.39%
VIGR3,25.00,36.57,2.55,0.763,0.00%,0.899,11.45,12.39,-5.02,15.20,22.95,6.16%,2.28%,1.26,9.06%,6.98%,36.57,1593560000.00,0.84,54.72%
PARD3,20.25,36.76,5.30,2.565,5.22%,2.095,-54.06,17.52,-8.62,18.12,11.99,14.64%,7.00%,0.90,15.26%,14.42%,36.76,1019310000.00,0.53,15.97%
CRIV4,6.74,37.77,0.66,0.000,7.20%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,1.74%,37.77,1058750000.00,0.00,-0.10%
ALSC3,27.75,38.57,2.20,10.717,0.95%,1.202,9.41,19.33,-4.22,17.49,14.08,55.45%,29.30%,5.39,7.03%,5.69%,38.57,2593960000.00,0.00,2.34%
CRIV3,6.98,39.11,0.68,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,1.74%,39.11,1058750000.00,0.00,-0.10%
MERC3,15.28,39.88,1.12,0.000,3.15%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,2.80%,39.88,246215000.00,0.00,-9.69%
RHDS3,0.11,39.98,3.24,0.548,0.00%,0.790,-65.29,7.49,-2.70,10.70,8.06,7.31%,1.17%,0.97,11.80%,8.12%,39.98,272045000.00,1.49,4.38%
LAND3,14.00,40.26,1.87,16.219,0.62%,1.402,-53.98,26.21,-7.26,28.49,26.52,61.89%,40.29%,0.69,5.37%,4.64%,40.26,720843000.00,0.17,-3.82%
BEEF3,6.67,40.37,186.41,0.146,2.91%,0.124,0.37,1.94,-0.39,6.26,4.98,7.53%,0.34%,2.02,16.23%,461.76%,40.37,21730000.00,1141.00,13.54%
RAIL3,22.35,40.83,2.58,3.543,0.41%,0.822,6.69,10.40,-1.84,13.50,8.62,34.07%,8.71%,2.13,9.46%,6.33%,40.83,16050700000.00,1.24,14.81%
RADL3,25.14,41.11,7.11,1.229,1.15%,2.091,11.86,20.45,-17.43,21.60,11.96,6.01%,3.08%,1.43,14.42%,17.30%,41.11,6071650000.00,0.47,18.06%
RAIA3,30.50,41.22,2.98,0.897,0.00%,1.777,4.31,18.18,5.06,16.73,16.73,4.93%,2.18%,2.20,17.80%,7.22%,41.22,635785000.00,0.12,0.00%
IMCH3,6.39,41.83,0.59,0.336,0.00%,0.289,-9.49,12.28,-0.78,21.16,6.62,2.73%,0.80%,0.82,2.55%,1.40%,41.83,920589000.00,0.51,21.04%
RRRP3,27.80,42.59,1.27,0.948,1.38%,0.330,8.93,3.85,-0.59,8.78,6.12,24.59%,2.54%,1.27,9.64%,2.97%,42.59,5278920000.00,1.81,169.63%
CASH3,6.04,42.72,0.66,1.693,39.98%,0.540,0.84,-14.93,0.93,4.28,8.84,-11.33%,1.74%,6.89,-12.13%,1.54%,42.72,798284000.00,0.00,28.32%
PTQS4,189.46,43.43,2.19,4.717,0.00%,1.577,9.89,-7214.41,-35.73,-7466.35,-7466.35,-0.07%,11.37%,3.32,-0.02%,5.04%,43.43,1714950000.00,0.24,56.13%
UOLL4,19.62,43.52,2.35,2.054,0.00%,1.403,457.14,15.14,-12.83,16.49,16.49,13.56%,4.69%,1.01,10.57%,5.40%,43.52,1003690000.00,0.23,21.99%
BBTG12,3.15,44.37,29554.00,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,66611.10%,44.37,9000.00,0.00,0.00%
PEAB4,46.01,44.55,1.00,15.844,2.29%,0.680,3.21,-424.16,-10.13,-348.71,222.60,-3.74%,35.56%,6.46,-0.20%,2.23%,44.55,873953000.00,0.13,-37.76%
RPAD5,8.60,44.78,0.67,0.000,7.09%,0.667,14.18,-134.64,14.21,-124.76,-124.76,0.00%,0.00%,14.69,-0.52%,1.50%,44.78,1087490000.00,0.00,-90.37%
PEAB3,46.50,45.03,1.01,16.013,1.97%,0.687,3.25,-428.68,-10.23,-353.23,225.48,-3.74%,35.56%,6.46,-0.20%,2.23%,45.03,873953000.00,0.13,-37.76%
RPAD6,8.75,45.56,0.68,0.000,0.00%,0.679,14.43,-136.99,14.46,-127.11,-127.11,0.00%,0.00%,14.69,-0.52%,1.50%,45.56,1087490000.00,0.00,-90.37%
RPAD3,8.80,45.82,0.69,0.000,0.00%,0.683,14.51,-137.77,14.54,-127.89,-127.89,0.00%,0.00%,14.69,-0.52%,1.50%,45.82,1087490000.00,0.00,-90.37%
MYPK4,31.79,50.21,1.29,0.336,0.00%,0.339,1.92,6.11,-1.61,11.07,7.00,5.50%,1.29%,1.54,7.98%,2.57%,50.21,3787200000.00,1.65,14.35%
ELET5,96.57,50.76,1.98,6.076,0.00%,0.843,13.56,22.08,-2.09,26.34,19.25,27.52%,11.78%,1.57,4.13%,3.90%,50.76,112582000000.00,0.54,6.61%
PLTO6,10.47,50.81,692616.00,0.690,0.00%,0.901,2.90,55.05,-1.55,56.35,56.35,1.25%,1.36%,3.87,1.74%,1363200.00%,50.81,1000.00,21227.00,8.78%
SULA11,22.25,52.23,1.13,0.432,0.27%,0.314,0.85,-13.07,-4.60,6.62,8.51,-3.30%,0.83%,2.29,-5.62%,2.17%,52.23,8363840000.00,0.37,1.66%
SULA3,7.43,52.32,1.13,0.433,0.27%,0.314,0.85,-13.09,-4.61,6.59,8.48,-3.30%,0.83%,2.29,-5.62%,2.17%,52.32,8363840000.00,0.37,1.66%
PLTO5,10.94,53.09,723708.00,0.721,0.00%,0.942,3.03,57.52,-1.62,58.82,58.82,1.25%,1.36%,3.87,1.74%,1363200.00%,53.09,1000.00,21227.00,8.78%
FFTL3,25.00,53.22,2.26,3.410,0.00%,1.508,23.71,20.90,-15.54,20.55,20.55,16.32%,8.16%,1.37,8.91%,4.24%,53.22,6274030000.00,0.07,7.79%
FFTL4,25.06,53.34,2.26,3.418,0.00%,1.512,23.77,20.95,-15.58,20.60,20.60,16.32%,8.16%,1.37,8.91%,4.24%,53.34,6274030000.00,0.07,7.79%
SULA4,7.63,53.73,1.17,0.444,0.26%,0.323,0.88,-13.45,-4.73,6.24,8.02,-3.30%,0.83%,2.29,-5.62%,2.17%,53.73,8363840000.00,0.37,1.66%
BSEV3,9.00,56.31,-10.76,0.889,0.00%,0.776,-1.59,4.40,-1.02,7.59,3.70,20.19%,1.58%,0.39,20.66%,-19.12%,56.31,-853187000.00,-8.95,7.12%
GVTT3,57.70,57.38,3.68,4.312,0.00%,2.268,21.82,25.92,-18.43,26.65,26.65,16.64%,7.52%,1.66,10.32%,6.42%,57.38,2150790000.00,0.24,31.47%
CSAB3,30.50,58.43,1.11,312.320,0.00%,0.566,0.00,18.86,0.00,0.00,0.00,1656.27%,534.53%,0.00,0.00%,1.89%,58.43,211654000.00,0.00,-17.83%
AEDU3,18.35,59.34,3.32,4.141,0.00%,2.159,17.00,41.06,-21.55,43.27,29.01,10.08%,6.98%,2.04,5.77%,5.60%,59.34,2415400000.00,0.30,20.90%
RAIZ4,3.02,60.04,1.46,0.142,6.41%,0.244,6.23,4.64,-0.63,9.45,3.99,3.05%,0.28%,1.10,7.53%,2.44%,60.04,21379400000.00,2.21,29.35%
PRNR3,10.68,60.84,1.60,0.488,0.68%,0.572,2.45,6.45,-5.97,8.71,5.69,7.57%,1.86%,1.79,11.62%,2.64%,60.84,311022000.00,1.16,42.33%
PGMN3,2.76,61.32,0.62,0.140,9.98%,0.183,1.36,3.67,-0.85,6.79,3.09,3.81%,0.25%,1.38,6.44%,1.01%,61.32,2601950000.00,0.61,15.74%
SUBA3,84.00,61.95,8.39,8.067,0.00%,6.778,8.03,115.78,8.09,106.17,106.17,6.97%,13.02%,5.55,19.11%,13.54%,61.95,530396000.00,0.00,0.00%
BRIV4,12.54,70.08,0.66,0.000,5.22%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,0.95%,70.08,1671490000.00,0.00,-44.72%
DAGB33,375.00,71.75,1.60,0.640,0.00%,0.510,15.24,11.87,-1.27,19.35,30.65,5.39%,1.67%,1.17,4.96%,2.24%,71.75,12597300000.00,1.18,32.08%
BRIV3,12.86,71.86,0.68,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,0.95%,71.86,1671490000.00,0.00,-44.72%
FRIO3,250.00,75.43,4.63,0.814,0.00%,0.865,12.43,16.18,-12.48,22.08,13.55,5.03%,1.92%,1.11,7.80%,6.14%,75.43,339515000.00,2.16,7.87%
CTPC3,0.20,76.36,1.08,0.000,0.00%,0.097,0.00,-16.86,0.00,-18.75,-18.75,0.00%,0.00%,0.00,0.00%,1.41%,76.36,2411000.00,0.00,-6.10%
RLOG3,23.08,82.76,4.26,1.534,0.00%,0.229,1.49,5.32,-0.50,12.43,6.68,28.85%,7.07%,2.64,5.36%,5.15%,82.76,2507240000.00,9.08,8.76%
CSAB4,48.97,93.81,1.78,501.453,0.00%,0.909,0.00,30.28,0.00,0.00,0.00,1656.27%,534.53%,0.00,0.00%,1.89%,93.81,211654000.00,0.00,-17.83%
HGTX3,37.50,101.99,3.57,4.178,0.00%,2.480,7.50,105.87,9.93,106.77,42.50,3.95%,4.10%,2.47,3.00%,3.51%,101.99,1704940000.00,0.12,-4.62%
PQUN4,15.44,104.31,1.88,0.545,0.00%,0.523,7.57,19.50,-0.97,40.25,40.25,2.80%,0.52%,1.61,3.02%,1.81%,104.31,858692000.00,2.28,5.19%
PQUN3,15.44,104.31,1.88,0.545,0.00%,0.523,7.57,19.50,-0.97,40.25,40.25,2.80%,0.52%,1.61,3.02%,1.81%,104.31,858692000.00,2.28,5.19%
TMAR6,42.01,112.59,0.71,0.519,0.00%,0.181,1.49,4.04,-0.50,8.29,3.21,12.84%,-0.42%,1.62,5.78%,0.63%,112.59,20448500000.00,1.38,14.80%
TMAR5,42.67,114.35,0.72,0.527,0.00%,0.184,1.51,4.10,-0.51,8.35,3.24,12.84%,-0.42%,1.62,5.78%,0.63%,114.35,20448500000.00,1.38,14.80%
ROMI4,185.00,118.09,14.64,14.650,0.00%,7.628,22.34,195.06,56.34,199.93,122.79,7.51%,12.46%,2.25,4.71%,12.40%,118.09,1177370000.00,0.62,12.35%
NETC3,38.50,123.1,2.12,1.290,0.00%,1.074,-33.02,10.82,-2.96,12.15,5.27,11.93%,1.55%,0.80,10.95%,1.72%,123.1,6812390000.00,0.28,66.63%
NETC4,40.00,127.89,2.20,1.340,0.00%,1.116,-34.31,11.24,-3.08,12.57,5.45,11.93%,1.55%,0.80,10.95%,1.72%,127.89,6812390000.00,0.28,66.63%
ENAT3,22.37,131.1,1.43,3.381,0.00%,0.676,4.27,24.63,-2.89,29.13,6.56,13.73%,2.58%,2.17,3.74%,1.09%,131.1,4154130000.00,0.74,17.84%
SYNE3,10.20,135.1,1.02,3.556,0.00%,0.376,8.63,8.11,-1.41,10.20,7.82,43.84%,7.02%,1.38,5.41%,0.76%,135.1,1523120000.00,0.64,-3.34%
MLFT4,22.39,139.4,11.13,40.264,0.00%,6.071,44.22,76.29,-29.21,79.12,61.62,52.78%,29.16%,2.26,10.05%,7.98%,139.4,4234480000.00,0.79,14.49%
LOGN3,40.94,146.39,4.62,1.832,0.00%,1.210,12.95,19.42,-2.72,24.20,11.89,9.43%,1.25%,1.47,7.47%,3.15%,146.39,951618000.00,1.69,25.25%
VSTE3,14.30,149.16,1.57,1.492,0.33%,0.984,7.50,36.29,-15.98,42.33,8.73,4.11%,1.00%,1.72,3.00%,1.05%,149.16,1037470000.00,0.31,10.94%
GUAR3,7.36,150.5,0.72,0.410,1.63%,0.270,1.06,8.04,50.81,10.10,4.22,5.10%,0.27%,1.68,4.44%,0.48%,150.5,5108920000.00,0.62,6.74%
TMAR3,62.00,166.16,1.04,0.765,0.00%,0.268,2.20,5.96,-0.74,10.21,3.96,12.84%,-0.42%,1.62,5.78%,0.63%,166.16,20448500000.00,1.38,14.80%
CASN3,10.45,171.41,5.31,6.419,0.11%,2.189,87.29,38.85,-5.20,45.14,25.67,16.52%,3.74%,1.18,6.20%,3.10%,171.41,2046180000.00,1.04,11.01%
CEPE5,40.12,187.09,1.83,0.354,0.00%,0.206,4.91,2.45,-0.35,8.62,6.41,14.43%,0.19%,1.17,9.89%,0.98%,187.09,1632000000.00,5.42,4.47%
PETZ3,3.97,189.22,1.01,0.577,0.07%,0.467,2.94,10.72,-2.35,10.78,3.69,5.38%,0.30%,1.88,5.44%,0.54%,189.22,1809970000.00,0.23,26.42%
AURA33,53.53,196.35,2.49,1.698,5.85%,0.824,4.23,6.83,-2.97,7.84,7.84,24.85%,0.86%,1.99,17.77%,1.27%,196.35,1520520000.00,1.07,1.56%
CEPE6,43.00,200.52,1.97,0.379,0.00%,0.221,5.26,2.63,-0.37,8.80,6.54,14.43%,0.19%,1.17,9.89%,0.98%,200.52,1632000000.00,5.42,4.47%
CRPG6,28.80,206.1,1.23,1.557,0.97%,0.869,1.59,-15.25,2.22,-13.16,-26.16,-10.21%,0.76%,4.90,-6.97%,0.60%,206.1,679978000.00,0.01,-2.40%
CRPG5,29.11,208.32,1.24,1.574,0.99%,0.878,1.61,-15.41,2.24,-13.32,-26.48,-10.21%,0.76%,4.90,-6.97%,0.60%,208.32,679978000.00,0.01,-2.40%
BIDI3,3.40,225.51,1.06,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,0.47%,225.51,8348550000.00,0.00,37.00%
BIDI4,3.41,226.17,1.06,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,0.47%,226.17,8348550000.00,0.00,37.00%
BIDI11,10.40,229.93,1.08,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,0.47%,229.93,8348550000.00,0.00,37.00%
CRPG3,33.80,241.89,1.44,1.827,0.82%,1.019,1.87,-17.89,2.60,-15.80,-31.42,-10.21%,0.76%,4.90,-6.97%,0.60%,241.89,679978000.00,0.01,-2.40%
ELEV3,24.30,312.39,3.22,0.688,0.00%,0.954,5.75,37.19,-5.18,51.41,51.41,1.85%,0.27%,1.47,3.01%,1.03%,312.39,489356000.00,1.35,3.69%
RHDS4,1.00,363.45,29.50,4.977,0.00%,7.182,-593.56,68.11,-24.55,71.32,53.72,7.31%,1.17%,0.97,11.80%,8.12%,363.45,272045000.00,1.49,4.38%
AESB3,11.40,497.21,1.56,1.975,0.65%,0.351,-2.71,7.10,-0.60,17.15,8.63,27.84%,4.91%,0.52,5.53%,0.31%,497.21,4394450000.00,2.62,14.89%
CEPE3,128.00,596.9,5.85,1.129,0.00%,0.658,15.66,7.82,-1.11,13.99,10.41,14.43%,0.19%,1.17,9.89%,0.98%,596.9,1632000000.00,5.42,4.47%
UBBR4,7.49,610.27,1.99,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,0.33%,610.27,10317200000.00,0.00,10.58%
PDTC3,1.96,802.89,1.12,0.448,2.35%,0.296,0.77,9.61,-13.93,16.67,6.56,4.66%,0.06%,2.17,3.82%,0.14%,802.89,139015000.00,1.07,-6.51%
DMFN3,14.00,862.53,60.25,0.000,0.04%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,6.99%,862.53,14359000.00,0.00,34.42%
